"wavelength_nm","band","transmission","qe_pct","qe","spectral_response","band_fullname","relative_spectral_response"
567,"re",0.00448384801022217,68.345,0.68345,0.00306448592258634,"red edge",0.00838594326512763
567,"nir",0.000464034752350255,68.345,0.68345,0.000317144551493782,"near infrared",0.00179591150584305
568,"blue",0.000219601042981212,68.346,0.68346,0.000150088528835939,"blue",0.000255261744790641
568,"green",0.497142918223614,68.346,0.68346,0.339777298889111,"green",0.562543931749455
568,"red",0.00287791945643828,68.346,0.68346,0.00196694283169731,"red",0.00422237520468161
568,"re",0.00861255521333683,68.346,0.68346,0.00588633698610719,"red edge",0.0161079180168844
568,"nir",0.000554741378066512,68.346,0.68346,0.000379143542253338,"near infrared",0.00214699652474468
569,"blue",0.000194444769134261,68.346,0.68346,0.000132895221912502,"blue",0.000226020379324297
569,"green",0.354545852140606,68.346,0.68346,0.242317908104019,"green",0.401187687358198
569,"red",0.00283919303428088,68.346,0.68346,0.00194047487120961,"red",0.00416555725436767
569,"re",0.0115629023711422,68.346,0.68346,0.00790278125458085,"red edge",0.0216259029774551
569,"nir",0.000566533464359177,68.346,0.68346,0.000387202961550923,"near infrared",0.00219263503178752
570,"blue",0.000231119369910386,68.346,0.68346,0.000157960844558952,"blue",0.000268650516488149
570,"green",0.178532862654261,68.346,0.68346,0.122020070309681,"green",0.202019529641251
570,"red",0.00327078054661647,68.346,0.68346,0.00223544767239049,"red",0.00479876622297144
570,"re",0.0127061917724,68.346,0.68346,0.0086841738287645,"red edge",0.0237641780292673
570,"nir",0.000557049136752132,68.346,0.68346,0.000380720803004612,"near infrared",0.00215592816401638
571,"blue",0.000282527947148824,68.346,0.68346,0.000193096550758335,"blue",0.000328407259648111
571,"green",0.103536980602524,68.346,0.68346,0.0707633847626011,"green",0.117157658320324
571,"red",0.00364701968631499,68.346,0.68346,0.00249259207480884,"red",0.00535077014057234
571,"re",0.00917452036710183,68.346,0.68346,0.00627041769009942,"red edge",0.0171589520481293
571,"nir",0.000608551276479911,68.346,0.68346,0.00041592045542296,"near infrared",0.00235525512858833
572,"blue",0.000303274295802921,68.296,0.68296,0.000207124213061563,"blue",0.000352264682881101
572,"green",0.0588273777224083,68.296,0.68296,0.040176745889296,"green",0.0665176416180746
572,"red",0.00419206247632031,68.296,0.68296,0.00286301098882772,"red",0.00614593694089503
572,"re",0.00565183338199781,68.296,0.68296,0.00385997612656923,"red edge",0.0105627963775528
572,"nir",0.000567052211237555,68.296,0.68296,0.000387273978186801,"near infrared",0.00219303718151034
573,"blue",0.000314374030054732,68.179,0.68179,0.000214337069951016,"blue",0.00036453188577
573,"green",0.0271428275582467,68.179,0.68179,0.018505708400937,"green",0.030638521165799
573,"red",0.0048998725288006,68.179,0.68179,0.00334068409141096,"red",0.00717134298309829
573,"re",0.0032225184428972,68.179,0.68179,0.00219708084918288,"red edge",0.00601229563965372
573,"nir",0.000479995884484827,68.179,0.68179,0.00032725639408291,"near infrared",0.00185317238062571
574,"blue",0.000342999756175403,68.061,0.68061,0.000233449064050541,"blue",0.000397036441568572
574,"green",0.0180861741741979,68.061,0.68061,0.0123096310047008,"green",0.0203801379503854
574,"red",0.00511481336374107,68.061,0.68061,0.00348119312349581,"red",0.00747296936671663
574,"re",0.00270891361297719,68.061,0.68061,0.00184371369412841,"red edge",0.00504530900995322
574,"nir",0.000564431808557876,68.061,0.68061,0.000384157933222576,"near infrared",0.00217539178612954
575,"blue",0.000332404275809995,67.944,0.67944,0.000225848761156343,"blue",0.000384110293296234
575,"green",0.0114737878640281,67.944,0.67944,0.00779575042633525,"green",0.0129068425410002
575,"red",0.00511616475037747,67.944,0.67944,0.00347612697799647,"red",0.00746209402921571
575,"re",0.00141197865848311,67.944,0.67944,0.000959354779719764,"red edge",0.00262526732283669
575,"nir",0.000582675050602575,67.944,0.67944,0.000395892736381414,"near infrared",0.00224184308700321
576,"blue",0.000364047051877288,67.826,0.67826,0.000246918553406289,"blue",0.000419944557072493
576,"green",0.00928735984690735,67.826,0.67826,0.00629924468976338,"green",0.0104291896086555
576,"red",0.0070845714034529,67.826,0.67826,0.00480518140010596,"red",0.010315133958569
576,"re",0.00185887164890195,67.826,0.67826,0.00126079828458424,"red edge",0.00345016526438155
576,"nir",0.000706073197605665,67.826,0.67826,0.000478901207008018,"near infrared",0.00271189961730964
577,"blue",0.000339198447087837,67.708,0.67708,0.000229664484554233,"blue",0.000390599851290693
577,"green",0.00807166856058095,67.708,0.67708,0.00546516534899815,"green",0.00904826665329886
577,"red",0.00961918214454444,67.708,0.67708,0.00651295584642815,"red",0.0139811604241767
577,"re",0.00140939721990284,67.708,0.67708,0.000954274669651815,"red edge",0.00261136563887187
577,"nir",0.000786567809448207,67.708,0.67708,0.000532569332421192,"near infrared",0.00301580899703119
578,"blue",0.000233086762212976,67.589,0.67589,0.000157541011712128,"blue",0.000267936489468016
578,"green",0.00697061602895287,67.589,0.67589,0.00471136966780896,"green",0.00780026336520892
578,"red",0.0104939160994426,67.589,0.67589,0.00709273295245226,"red",0.0152257499655035
578,"re",0.00140166313332879,67.589,0.67589,0.000947370095185596,"red edge",0.00259247132145412
578,"nir",0.0010074632994912,67.589,0.67589,0.000680934369493107,"near infrared",0.00385596367062491
579,"blue",0.000284205563413484,67.437,0.67437,0.000191659705799151,"blue",0.000325963558226559
579,"green",0.00669130720533605,67.437,0.67437,0.00451241684006247,"green",0.00747087200704845
579,"red",0.00827997367860298,67.437,0.67437,0.00558376584963949,"red",0.0119864970614936
579,"re",0.00168964528037842,67.437,0.67437,0.0011394460877288,"red edge",0.00311808586717242
579,"nir",0.00103979006916218,67.437,0.67437,0.000701203228940899,"near infrared",0.00397074123095553
580,"blue",0.00037916140701597,67.285,0.67285,0.000255118752710695,"blue",0.00043389097388601
580,"green",0.00642780406413544,67.285,0.67285,0.00432494796455353,"green",0.00716049377208618
580,"red",0.0055148034738749,67.285,0.67285,0.00371063551739673,"red",0.00796550624135169
580,"re",0.00190250933957322,67.285,0.67285,0.00128010340913184,"red edge",0.00350299359620361
580,"nir",0.00122857370317199,67.285,0.67285,0.000826645816179273,"near infrared",0.00468109171524734
581,"blue",0.000524066450507541,67.134,0.67134,0.000351826770883733,"blue",0.000598366284861165
581,"green",0.00619087217540534,67.134,0.67134,0.00415618012623662,"green",0.00688107744960069
581,"red",0.00386608110449853,67.134,0.67134,0.00259545488869404,"red",0.00557158255455484
581,"re",0.00140525156303616,67.134,0.67134,0.000943401584328696,"red edge",0.00258161152058256
581,"nir",0.00101303207756041,67.134,0.67134,0.000680088954949406,"near infrared",0.00385117629622705
582,"blue",0.00047844410161292,66.982,0.66982,0.000320471428142366,"blue",0.000545038961589053
582,"green",0.00600361596174193,66.982,0.66982,0.00402134204349398,"green",0.00665783609279551
582,"red",0.00368654514147805,66.982,0.66982,0.00246932166666483,"red",0.0053008162767555
582,"re",0.00129805270954659,66.982,0.66982,0.000869461665908497,"red edge",0.00237927547578955
582,"nir",0.000780901743289996,66.982,0.66982,0.000523063605690505,"near infrared",0.00296198040711334
583,"blue",0.000592830068498492,66.83,0.6683,0.000396188334777542,"blue",0.000673813824316717
583,"green",0.00614419455340165,66.83,0.6683,0.00410616522003832,"green",0.00679827149973041
583,"red",0.00365747924489883,66.83,0.6683,0.00244429337936589,"red",0.00524708882824827
583,"re",0.00118567448058856,66.83,0.6683,0.000792386255377335,"red edge",0.00216835917981739
583,"nir",0.000748208895847704,66.83,0.6683,0.000500028005095021,"near infrared",0.00283153547290722
584,"blue",0.00157121658188975,66.678,0.66678,0.00104765579247245,"blue",0.00178179137073734
584,"green",0.00613086832872529,66.678,0.66678,0.00408794038422745,"green",0.00676809799836332
584,"red",0.00695361774761945,66.678,0.66678,0.0046365332417577,"red",0.00995310218486945
584,"re",0.000170494833369185,66.678,0.66678,0.000113682544993905,"red edge",0.000311091451106951
584,"nir",0.000627347309368319,66.678,0.66678,0.000418302638940608,"near infrared",0.00236874484729301
585,"blue",0.00296000701946679,66.526,0.66526,0.00196917426977048,"blue",0.00334905581257244
585,"green",0.00688809234662582,66.526,0.66526,0.00458237231451629,"green",0.00758669206852788
585,"red",0.0117815585416971,66.526,0.66526,0.00783779963544941,"red",0.0168251615180024
585,"re",0.00114571769293764,66.526,0.66526,0.000762200152403694,"red edge",0.00208575513028774
585,"nir",0.00112764153356574,66.526,0.66526,0.000750174806619944,"near infrared",0.00424805521727135
586,"blue",0.00347646263559534,66.375,0.66375,0.00230750207437641,"blue",0.00392446384931387
586,"green",0.00671130221762377,66.375,0.66375,0.00445462684694778,"green",0.00737519342566941
586,"red",0.0139199424323603,66.375,0.66375,0.00923936178947915,"red",0.0198338515478436
586,"re",0.000855589500913732,66.375,0.66375,0.00056789753123149,"red edge",0.00155404743164688
586,"nir",0.000758375754579113,66.375,0.66375,0.000503371907101886,"near infrared",0.00285047116661615
587,"blue",0.00292507205626627,66.223,0.66223,0.00193707046782121,"blue",0.00329445555388818
587,"green",0.0062812979673698,66.223,0.66223,0.0041596639529313,"green",0.00688684536162061
587,"red",0.0115335791844847,66.223,0.66223,0.0076378821433413,"red",0.0163960048348206
587,"re",0.000342599452133375,66.223,0.66223,0.000226879635186285,"red edge",0.000620854458707807
587,"nir",0.000610740989157916,66.223,0.66223,0.000404451005250047,"near infrared",0.00229030645633711
588,"blue",0.00208251896447754,66.071,0.66071,0.00137594110501996,"blue",0.00234011972747417
588,"green",0.00583661611584749,66.071,0.66071,0.0038563106339016,"green",0.00638460589667063
588,"red",0.00787919995347709,66.071,0.66071,0.00520586620126185,"red",0.0111752716006139
588,"re",5.67481506467168e-05,66.071,0.66071,3.74940706137923e-05,"red edge",0.000102602249411081
588,"nir",0.000633997546582247,66.071,0.66071,0.000418888519002356,"near infrared",0.00237206254182373
589,"blue",0.00112671078609692,65.919,0.65919,0.000742716483087229,"blue",0.00126316852345759
589,"green",0.00608196091304033,65.919,0.65919,0.00400916781426705,"green",0.00663768012946975
589,"red",0.00420866535252842,65.919,0.65919,0.00277431011373321,"red",0.00595552552191676
589,"re",0.000857327401490619,65.919,0.65919,0.000565141649788601,"red edge",0.00154650598227844
589,"nir",0.000763806364238532,65.919,0.65919,0.000503493517242398,"near infrared",0.00285115981489828
590,"blue",0.000685392528956479,65.767,0.65767,0.000450762104518808,"blue",0.000766629683010259
590,"green",0.00636188199942262,65.767,0.65767,0.00418401893456027,"green",0.00692716808820665
590,"red",0.00287918822544211,65.767,0.65767,0.00189355572022651,"red",0.00406483736737187
590,"re",0.000856257802922883,65.767,0.65767,0.000563135069248293,"red edge",0.00154101498933769
590,"nir",0.00078102216203849,65.767,0.65767,0.000513654845307854,"near infrared",0.00290870091374877
591,"blue",0.000772372162197629,65.616,0.65616,0.000506799717947596,"blue",0.000861935160975014
591,"green",0.00678425720164394,65.616,0.65616,0.00445155820543069,"green",0.00737011290478176
591,"red",0.00256184485783943,65.616,0.65616,0.00168098012191992,"red",0.00360850791999511
591,"re",0.00198675108597944,65.616,0.65616,0.00130362659257627,"red edge",0.00356736461527936
591,"nir",0.000820298637553306,65.616,0.65616,0.000538247154016977,"near infrared",0.00304796110270025
592,"blue",0.000590775973522443,65.464,0.65464,0.000386745583306732,"blue",0.000657754147839389
592,"green",0.00643298689065429,65.464,0.65464,0.00421129053809792,"green",0.00697231964815294
592,"red",0.0016645010482794,65.464,0.65464,0.00108964896624563,"red",0.00233911565844153
592,"re",0.00394614419072827,65.464,0.65464,0.00258330383301835,"red edge",0.00706919200398718
592,"nir",0.000763182315833377,65.464,0.65464,0.000499609671237162,"near infrared",0.00282916655127488
593,"blue",0.000364884373684374,65.312,0.65312,0.000238313282140738,"blue",0.000405309217685281
593,"green",0.00629713086457807,65.312,0.65312,0.00411278211027323,"green",0.00680922659137682
593,"red",0.00131877006625341,65.312,0.65312,0.000861315105671427,"red",0.00184895843793615
593,"re",0.00609647175948843,65.312,0.65312,0.00398172763555708,"red edge",0.0108959684894854
593,"nir",0.000719363515141712,65.312,0.65312,0.000469830699009355,"near infrared",0.00266053556390902
594,"blue",0.000285472882495132,65.154,0.65154,0.000185997001860878,"blue",0.000316332764329603
594,"green",0.00711956546100462,65.154,0.65154,0.00463868168046295,"green",0.00767991928593621
594,"red",0.00109343683181439,65.154,0.65154,0.000712417833400348,"red",0.00152932527913223
594,"re",0.00546905265263722,65.154,0.65154,0.00356330656529925,"red edge",0.00975096229766232
594,"nir",0.000565877122678858,65.154,0.65154,0.000368691580510183,"near infrared",0.00208780963893898
595,"blue",0.000405822536252934,64.995,0.64995,0.000263764357437594,"blue",0.000448594910052717
595,"green",0.00683306298592616,64.995,0.64995,0.00444114928770271,"green",0.00735287963604045
595,"red",0.00100524718828176,64.995,0.64995,0.00065336041002373,"red",0.00140254853905655
595,"re",0.00314590115162366,64.995,0.64995,0.0020446784534978,"red edge",0.00559524760093863
595,"nir",0.000547762029688919,64.995,0.64995,0.000356017931196313,"near infrared",0.00201604188345778
596,"blue",0.000298850724732757,64.836,0.64836,0.00019376285588773,"blue",0.000329540472234119
596,"green",0.00681597184337156,64.836,0.64836,0.00441920350436838,"green",0.00731654563938271
596,"red",0.000944407469643099,64.836,0.64836,0.0006123160270178,"red",0.0013144398343688
596,"re",0.00164953295863269,64.836,0.64836,0.00106949118905909,"red edge",0.0029266547997173
596,"nir",0.000645637255802904,64.836,0.64836,0.000418605371172371,"near infrared",0.00237045914538091
597,"blue",0.000204519230144256,64.677,0.64677,0.0001322769024804,"blue",0.000224968777990736
597,"green",0.00700397022518882,64.677,0.64677,0.00452995782254537,"green",0.00749991330346508
597,"red",0.000826331216121309,64.677,0.64677,0.000534446240650779,"red",0.00114727917781518
597,"re",0.000651071547798913,64.677,0.64677,0.000421093544969903,"red edge",0.00115231939928404
597,"nir",0.000657877809984426,64.677,0.64677,0.000425495631163627,"near infrared",0.00240947699114954
598,"blue",0.00027040728089909,64.517,0.64517,0.000174458665417666,"blue",0.000296709040149487
598,"green",0.0072737105914214,64.517,0.64517,0.00469277986226734,"green",0.00776948561067962
598,"red",0.000858116343162751,64.517,0.64517,0.000553630921118312,"red",0.00118846233668002
598,"re",0.000589748233334137,64.517,0.64517,0.000380487867700185,"red edge",0.00104120226106643
598,"nir",0.000736146418974704,64.517,0.64517,0.00047493958512991,"near infrared",0.00268946592806862
599,"blue",0.000273790895997402,64.358,0.64358,0.000176206344846008,"blue",0.00029968139055943
599,"green",0.00740715456034954,64.358,0.64358,0.00476709653194976,"green",0.00789252617782273
599,"red",0.000963239643906832,64.358,0.64358,0.000619921770025559,"red",0.00133076684711753
599,"re",0.00121645344656835,64.358,0.64358,0.000782885109142459,"red edge",0.00214235936278703
599,"nir",0.000816531960317057,64.358,0.64358,0.000525503639020852,"near infrared",0.0029757977150632
600,"blue",0.000172168557967929,64.199,0.64199,0.000110530492529831,"blue",0.000187983762613692
600,"green",0.00746577692392586,64.199,0.64199,0.00479295412739116,"green",0.00793533667002675
600,"red",0.000901658487893761,64.199,0.64199,0.000578855732642916,"red",0.00124261165765055
600,"re",0.000466340140236314,64.199,0.64199,0.000299385706630311,"red edge",0.000819266791760306
600,"nir",0.000749073590110794,64.199,0.64199,0.000480897754115229,"near infrared",0.00272320557197576
601,"blue",0.000233049370099416,64.04,0.6404,0.000149244816611666,"blue",0.000253826808649022
601,"green",0.00802292034433838,64.04,0.6404,0.0051378781885143,"green",0.00850640171213989
